"Source","Statistic","df1","df2","Test.Comparison","Value","Reported.Comparison","Reported.P.Value","Computed","Raw","Error","DecisionError","OneTail","OneTailedInTxt","CopyPaste","APAfactor","publication_year","publication_month","first_author","competing_interest_boolean"
"10.1371_journal.pone.0127156","t",NA,62.49,"=",5.5,"<",0.001,7.5065047561687e-07,"t (62.49) = 5.50, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,61.33,"=",5.75,"<",0.001,3.01815635871658e-07,"t (61.33) = 5.75, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,61.12,"=",7.45,"<",0.001,3.85407256016856e-10,"t (61.12) = 7.45, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,45.62,"=",-7.3,"<",0.001,3.39379037172568e-09,"t (45.62) = -7.30, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.24,"=",-5.41,"<",0.001,2.16587294023811e-06,"t (46.24) = -5.41, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,50.39,"=",-2.47,"=",0.158,0.0169398036371643,"t (50.39) = -2.47, p = .158",TRUE,TRUE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,44.9,"=",-5.99,"<",0.001,3.25568473872405e-07,"t (44.90) = -5.99, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,43.05,"=",-3.62,"=",0.008,0.000770461150345783,"t (43.05) = -3.62, p = .008",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,43.8,"=",-2.83,"=",0.072,0.00700008591597111,"t (43.80) = -2.83, p = .072",TRUE,TRUE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","F",2,42.03,"=",11.16,"<",0.001,0.0001295545817662,"F (2,42.03) = 11.16, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,48.52,"=",-3.91,"=",0.002,0.000286491761281215,"t (48.52) = -3.91, p = .002",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,50.04,"=",-4.11,"<",0.001,0.000146765235747931,"t (50.04) = -4.11, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,47.79,"=",-4.95,"<",0.001,9.63862235860991e-06,"t (47.79) = -4.95, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,48.74,"=",3.94,"=",0.001,0.000259536265232903,"t (48.74) = 3.94, p = .001",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,49.97,"=",4.4,"<",0.001,5.68594365598222e-05,"t (49.97) = 4.40, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,47.83,"=",3.4,"=",0.002,0.00136819502025168,"t (47.83) = 3.40, p = .002",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.79,"=",-3.89,"=",0.004,0.000315705577411622,"t (46.79) = -3.89, p = .004",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.71,"=",-8.59,"<",0.001,3.57852360044898e-11,"t (46.71) = -8.59, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.82,"=",-7.91,"<",0.001,3.56282703463495e-10,"t (46.82) = -7.91, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,45.87,"=",-0.93,"=",0.936,0.357239814123138,"t (45.87) = -.93, p = .936",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.93,"=",-6.52,"<",0.001,4.40503907781619e-08,"t (46.93) = -6.52, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,47.07,"=",-4.3,"=",0.001,8.53698899591744e-05,"t (47.07) = -4.30, p = .001",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,46.8,"=",-0.86,"=",0.948,0.394173254356078,"t (46.80) = -.86, p = .948",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","F",1,43.08,"=",38.62,"<",0.001,1.76948121622811e-07,"F (1,43.08) = 38.62, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,63.82,"=",-7.1,"<",0.001,1.25835035723539e-09,"t (63.82) = -7.10, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,62.22,"=",-6.01,"<",0.001,1.05939285317851e-07,"t (62.22) = -6.01, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","F",2,86,"=",17.83,"<",0.001,3.32718908025576e-07,"F (2,86) = 17.83, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,109.02,"=",3.17,"=",0.002,0.00197918725399053,"t (109.02) = 3.17, p = .002",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,109.02,"=",3.67,"<",0.001,0.000377157593290433,"t (109.02) = 3.67, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,109.02,"=",9.14,"<",0.001,3.9027950779275e-15,"t (109.02) = 9.14, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",4.26,"<",0.001,4.84145735534776e-05,"t (94.19) = 4.26, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",4.01,"<",0.001,0.000121545871452981,"t (94.19) = 4.01, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",0.24,"=",0.969,0.810851800865673,"t (94.19) = .24, p = .969",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",3.42,"=",0.003,0.000927285730194618,"t (94.19) = 3.42, p = .003",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",3.03,"=",0.009,0.00315681728539646,"t (94.19) = 3.03, p = .009",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","t",NA,94.19,"=",0.39,"=",0.92,0.697417073360402,"t (94.19) = .39, p = .920",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","Z",NA,NA,"=",-0.19,"=",0.853,0.849309130530409,"Z = -0.19, p = .853",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","Z",NA,NA,"=",-0.273,"=",0.783,0.784853215573926,"Z = -.273, p = .783",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127156","Z",NA,NA,"=",0.425,"=",0.671,0.670836674740339,"Z = .425, p = .671",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","05","Peter Fromberger",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",8.029,"<",0.001,1.14167392449351e-11,"t (74) = 8.029, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",7.257,"<",0.001,3.25183248902258e-10,"t (74) = 7.257, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",7.588,"<",0.001,7.76389628262318e-11,"t (74) = 7.588, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",-6.409,"<",0.001,1.21628530568863e-08,"t (74) = -6.409, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",6.818,"<",0.001,2.14303205065537e-09,"t (74) = 6.818, p<.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",1.373,"=",0.174,0.173898707688935,"t (74) = 1.373, p = .174",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",2.912,"=",0.005,0.00474404255444484,"t (74) = 2.912, p = .005",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,74,"=",-4.762,"<",0.001,9.29801843766204e-06,"t(74) = -4.762, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0127315","t",NA,73,"=",-2.595,"=",0.011,0.0114271103076065,"t(73) = -2.595, p = .011",FALSE,FALSE,FALSE,FALSE,FALSE,0.17,"2015","06","Gordon R T Wright",FALSE
"10.1371_journal.pone.0128158","Chi2",1,NA,"=",11.48,"=",0.001,0.000703491300047234," 2 (1) = 11.48, p = .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.2,"2015","05","Carina Kreitz",FALSE
"10.1371_journal.pone.0128635","F",1,118,"=",83.66,"<",0.001,2.08755095728587e-15,"F (1, 118) = 83.66, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","F",1,116,"=",9.2,"=",0.003,0.00298674630470485,"F (1, 116) = 9.20, p = .003",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","F",1,116,"=",3.76,"=",0.055,0.0549212648368861,"F (1, 116) = 3.76, p = .055",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","F",1,116,"=",5.51,"=",0.021,0.0206028757028421,"F (1, 116) = 5.51, p = .021",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","F",1,116,"=",7.35,"=",0.008,0.00772543848475882,"F (1, 116) = 7.35, p = .008",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","F",1,116,"=",2.49,"=",0.117,0.117294931849912,"F (1, 116) = 2.49, p = .117",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","t",NA,116,"=",0.79,"=",0.432,0.431139739607493,"t (116) = .79, p = .432",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","t",NA,116,"=",1.21,"=",0.227,0.228738870834241,"t (116) = 1.21, p = .227",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","t",NA,116,"=",2.62,"=",0.01,0.00996902081973531,"t (116) = 2.62, p = .010",FALSE,FALSE,FALSE,FALSE,TRUE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","t",NA,116,"=",2.62,"=",0.01,0.00996902081973531,"t (116) = 2.62, p = .010",FALSE,FALSE,FALSE,FALSE,TRUE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0128635","t",NA,116,"=",-1.03,"=",0.303,0.305152840276969,"t (116) = -1.03, p = .303",FALSE,FALSE,FALSE,FALSE,FALSE,0.42,"2015","06","Tom G E Damen",FALSE
"10.1371_journal.pone.0129320","F",2,39,"=",41.767,"<",0.001,2.01723235533057e-10,"F (2,39) = 41.767, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,39,"=",0.544,"=",0.465,0.465194460058179,"F (1,39) = 0.544, p = .465",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,39,"=",3.095,"=",0.051,0.0565502046659008,"F (2,39) = 3.095, p = .051",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,39,"=",2.002,"=",0.052,0.0522744713237485,"t (39) = 2.002, p = .052",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,39,"=",0.422,"=",0.675,0.675342301800301,"t (39) = 0.422, p = .675",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,39,"=",0.392,"=",0.697,0.697192208901623,"t (39) = 0.392, p = .697",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,39,"=",27.668,"<",0.001,5.49655750150444e-06,"F (1,39) = 27.668, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,39,"=",4.211,"=",0.047,0.046918513418087,"F (1,39) = 4.211, p = .047",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,14,"=",7.715,"=",0.002,0.00551270071266713,"F (2, 14) = 7.715, p = .002",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,14,"=",94.5,"<",0.001,1.32455827627275e-07,"F (1,14) = 94.5, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,14,"=",6.093,"=",0.006,0.0124856772661737,"F (2,14) = 6.093, p = .006",TRUE,FALSE,TRUE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,28,"=",10.993,"<",0.001,0.00029945740088294,"F (2,28) = 10.993, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,14,"=",3.79,"=",0.002,0.00198971696328702,"t (14) = 3.790, p = .002",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,14,"=",3.807,"=",0.002,0.00192403361386567,"t (14) = 3.807, p = .002",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,28,"=",0.377,"=",0.69,0.689345081375523,"F (2,28) = 0.377, p = .690",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",2,40,"=",33.935,"<",0.001,2.41649695321923e-09,"F (2, 40) = 33.935, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",3,60,"=",15.461,"<",0.001,1.45645403839542e-07,"F (3, 60) = 15.461, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",6,120,"=",10.283,"<",0.001,3.59801248502536e-09,"F (6, 120) = 10.283, p < .001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,20,"=",1.947,"=",0.066,0.06571554255465,"t (20) = 1.947, p = .066",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",3,60,"=",19.731,"<",0.001,5.10912477956009e-09,"F (3, 60) = 19.731, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,20,"=",92.717,"<",0.001,5.95184354814212e-09,"F (1, 20) = 92.717, p <.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,14,"=",0.59,"=",0.455,0.455180832403472,"F (1, 14) = 0.590, p = .455",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,14,"=",0.366,"=",0.556,0.554872622263169,"F (1, 14) = 0.366, p = .556",TRUE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","F",1,14,"=",6.42,"=",0.024,0.0238560680799366,"F (1, 14) = 6.420, p = .024",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,8,"=",2.03,"=",0.077,0.0768572349078798,"t (8) = 2.030, p = .077",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129320","t",NA,6,"=",2.086,"=",0.082,0.0820509602004975,"t (6) = 2.086, p = .082",FALSE,FALSE,FALSE,FALSE,FALSE,0.87,"2015","06","Briana L Kennedy",FALSE
"10.1371_journal.pone.0129478","Chi2",2,NA,"=",223,"=",1e-04,3.76847178311086e-49," 2 (2) = 223.0, p = 0.0001",TRUE,FALSE,TRUE,FALSE,FALSE,0.18,"2015","06","Simon Gächter",FALSE
"10.1371_journal.pone.0129478","Chi2",2,NA,"=",99.3,"=",1e-04,2.73702631859978e-22," 2 (2) = 99.3, p = 0.0001",TRUE,FALSE,TRUE,FALSE,FALSE,0.18,"2015","06","Simon Gächter",FALSE
"10.1371_journal.pone.0129478","Chi2",2,NA,"=",241.1,"=",1e-04,4.42384810219822e-53," 2 (2) = 241.1, p = 0.0001",TRUE,FALSE,TRUE,FALSE,FALSE,0.18,"2015","06","Simon Gächter",FALSE
"10.1371_journal.pone.0129478","Chi2",2,NA,"=",174.8,"=",1e-04,1.10322039424904e-38," 2 (2) = 174.8, p = 0.0001",TRUE,FALSE,TRUE,FALSE,FALSE,0.18,"2015","06","Simon Gächter",FALSE
"10.1371_journal.pone.0129478","Chi2",2,NA,">",173.99,"<",5e-04,1.65406109521121e-38," 2 (2) > 173.99, p< .0005",FALSE,FALSE,FALSE,FALSE,FALSE,0.18,"2015","06","Simon Gächter",FALSE
"10.1371_journal.pone.0129651","F",1,222,"=",1204.23,"<",0.001,1.243930334241e-91,"F(1,222) = 1204.23, p<.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
"10.1371_journal.pone.0129651","F",7,222,"=",0.85,"=",0.55,0.547075625483137,"F(7,222) = 0.85,p = .550",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
"10.1371_journal.pone.0129651","F",7,222,"=",0.74,"=",0.641,0.63826934734431,"F(7,222) = 0.74,p = .641",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
"10.1371_journal.pone.0129651","t",NA,229,"=",16.93,"<",0.001,3.06550495287097e-42,"t(229) = 16.93,p<.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
"10.1371_journal.pone.0129651","t",NA,229,"=",-36.09,"<",0.001,1.82827149513421e-96,"t(229) = -36.09,p<.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
"10.1371_journal.pone.0129651","t",NA,225,"=",7.79,"<",0.001,2.44509015961408e-13,"t(225) = 7.79,p<.001",FALSE,FALSE,FALSE,FALSE,FALSE,0.97,"2015","06","Emily E Butler",FALSE
